"ANO_MES","UF","Municipio_N","Diagnostico_N","QUANTIDADE"
"2013/09",1,"Nova Mamoré","Cisticercose Calcificada",3
"2017/09",1,"Cacoal","Cisticercose Calcificada",1
"2018/09",1,"Porto Velho","Cisticercose Calcificada",4
"2003/10",1,"Alvorada d'Oeste","Cisticercose Calcificada",1
"2003/10",1,"Castanheiras","Cisticercose Calcificada",1
"2003/10",1,"Ji-Paraná","Cisticercose Calcificada",5
"2003/10",1,"Machadinho d'Oeste","Cisticercose Calcificada",2
"2003/10",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",1
"2005/10",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2006/10",1,"Theobroma","Cisticercose Calcificada",2
"2006/10",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2007/10",1,"Ariquemes","Cisticercose Calcificada",1
"2007/10",1,"Espigão d'Oeste","Cisticercose Calcificada",5
"2007/10",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2010/10",1,"Jaru","Cisticercose Calcificada",2
"2011/10",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2011/10",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2012/10",1,"Cacoal","Cisticercose Calcificada",1
"2012/10",1,"Ji-Paraná","Cisticercose Calcificada",1
"2014/10",1,"Chupinguaia","Cisticercose Calcificada",1
"2014/10",1,"Guajará-Mirim","Cisticercose Calcificada",1
"2015/10",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2017/10",1,"Chupinguaia","Cisticercose Calcificada",1
"2018/10",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",1
"2003/11",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",4
"2003/11",1,"Governador Jorge Teixeira","Cisticercose Calcificada",1
"2003/11",1,"Jaru","Cisticercose Calcificada",10
"2003/11",1,"Mirante da Serra","Cisticercose Calcificada",2
"2003/11",1,"Nova União","Cisticercose Calcificada",3
"2004/11",1,"Machadinho d'Oeste","Cisticercose Calcificada",3
"2006/11",1,"Ariquemes","Cisticercose Calcificada",2
"2006/11",1,"São Francisco do Guaporé","Cisticercose Calcificada",1
"2007/11",1,"Ministro Andreazza","Cisticercose Calcificada",2
"2007/11",1,"Mirante da Serra","Cisticercose Calcificada",2
"2007/11",1,"Pimenteiras do Oeste","Cisticercose Calcificada",1
"2007/11",1,"Primavera de Rondônia","Cisticercose Calcificada",1
"2010/11",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2012/11",1,"Candeias do Jamari","Cisticercose Calcificada",1
"2012/11",1,"Porto Velho","Cisticercose Calcificada",2
"2012/11",1,"Theobroma","Cisticercose Calcificada",1
"2013/11",1,"Guajará-Mirim","Cisticercose Calcificada",1
"2014/11",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2016/11",1,"Cacoal","Cisticercose Calcificada",1
"2018/11",1,"Ariquemes","Cisticercose Calcificada",1
"2002/12",1,"Mirante da Serra","Cisticercose Calcificada",1
"2002/12",1,"Presidente Médici","Cisticercose Calcificada",1
"2003/12",1,"Vale do Paraíso","Cisticercose Calcificada",6
"2004/12",1,"Cacoal","Cisticercose Calcificada",2
"2004/12",1,"Presidente Médici","Cisticercose Calcificada",3
"2004/12",1,"Teixeirópolis","Cisticercose Calcificada",1
"2005/12",1,"Ouro Preto do Oeste","Cisticercose Calcificada",6
"2005/12",1,"Theobroma","Cisticercose Calcificada",1
"2006/12",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2006/12",1,"Parecis","Cisticercose Calcificada",1
"2006/12",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2006/12",1,"Theobroma","Cisticercose Calcificada",2
"2007/12",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2007/12",1,"Cacoal","Cisticercose Calcificada",5
"2007/12",1,"Espigão d'Oeste","Cisticercose Calcificada",4
"2007/12",1,"Theobroma","Cisticercose Calcificada",3
"2008/12",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",2
"2008/12",1,"Espigão d'Oeste","Cisticercose Calcificada",2
"2008/12",1,"São Francisco do Guaporé","Cisticercose Calcificada",4
"2008/12",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2009/12",1,"Chupinguaia","Cisticercose Calcificada",1
"2009/12",1,"Porto Velho","Cisticercose Calcificada",1
"2011/12",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2011/12",1,"Jaru","Cisticercose Calcificada",3
"2011/12",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2012/12",1,"Ji-Paraná","Cisticercose Calcificada",1
"2013/12",1,"Porto Velho","Cisticercose Calcificada",16
"2014/12",1,"Cacoal","Cisticercose Calcificada",1
"2016/12",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2016/12",1,"Nova União","Cisticercose Calcificada",1
"2020/12",1,"Jaru","Cisticercose Calcificada",1
"2003/01",1,"Ji-Paraná","Cisticercose Calcificada",2
"2004/01",1,"Presidente Médici","Cisticercose Calcificada",1
"2004/01",1,"Urupá","Cisticercose Calcificada",1
"2005/01",1,"Ji-Paraná","Cisticercose Calcificada",3
"2006/01",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2007/01",1,"São Francisco do Guaporé","Cisticercose Calcificada",1
"2007/01",1,"Urupá","Cisticercose Calcificada",3
"2007/01",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2008/01",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",6
"2008/01",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",1
"2008/01",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2008/01",1,"Jaru","Cisticercose Calcificada",3
"2008/01",1,"Ouro Preto do Oeste","Cisticercose Calcificada",3
"2008/01",1,"Theobroma","Cisticercose Calcificada",3
"2009/01",1,"Campo Novo de Rondônia","Cisticercose Calcificada",1
"2009/01",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",4
"2010/01",1,"Porto Velho","Cisticercose Calcificada",3
"2010/01",1,"Seringueiras","Cisticercose Calcificada",1
"2011/01",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2012/01",1,"Mirante da Serra","Cisticercose Calcificada",1
"2013/01",1,"Jaru","Cisticercose Calcificada",1
"2013/01",1,"Nova Brasilândia d'Oeste","Cisticercose Calcificada",1
"2013/01",1,"Porto Velho","Cisticercose Calcificada",5
"2013/01",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2014/01",1,"Corumbiara","Cisticercose Calcificada",2
"2015/01",1,"Campo Novo de Rondônia","Cisticercose Calcificada",1
"2015/01",1,"Jaru","Cisticercose Calcificada",2
"2015/01",1,"Porto Velho","Cisticercose Calcificada",24
"2016/01",1,"Buritis","Cisticercose Calcificada",1
"2016/01",1,"Campo Novo de Rondônia","Cisticercose Calcificada",1
"2017/01",1,"Ministro Andreazza","Cisticercose Calcificada",2
"2018/01",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2018/01",1,"Chupinguaia","Cisticercose Calcificada",2
"2018/01",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2003/02",1,"Ouro Preto do Oeste","Cisticercose Calcificada",4
"2005/02",1,"Vale do Paraíso","Cisticercose Calcificada",5
"2006/02",1,"Jaru","Cisticercose Calcificada",1
"2006/02",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2006/02",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2007/02",1,"Rolim de Moura","Cisticercose Calcificada",1
"2007/02",1,"Theobroma","Cisticercose Calcificada",1
"2008/02",1,"Cacoal","Cisticercose Calcificada",3
"2008/02",1,"São Francisco do Guaporé","Cisticercose Calcificada",3
"2008/02",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2009/02",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",4
"2009/02",1,"Theobroma","Cisticercose Calcificada",1
"2010/02",1,"Nova Mamoré","Cisticercose Calcificada",6
"2010/02",1,"Seringueiras","Cisticercose Calcificada",1
"2010/02",1,"Teixeirópolis","Cisticercose Calcificada",1
"2013/02",1,"Nova Mamoré","Cisticercose Calcificada",2
"2013/02",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",1
"2015/02",1,"Nova Mamoré","Cisticercose Calcificada",5
"2015/02",1,"Ouro Preto do Oeste","Cisticercose Calcificada",2
"2016/02",1,"Cacoal","Cisticercose Calcificada",1
"2018/02",1,"Cabixi","Cisticercose Calcificada",2
"2018/02",1,"Colorado do Oeste","Cisticercose Calcificada",3
"2018/02",1,"Corumbiara","Cisticercose Calcificada",2
"2018/02",1,"Vilhena","Cisticercose Calcificada",1
"2019/02",1,"Presidente Médici","Cisticercose Calcificada",1
"2003/03",1,"Nova União","Cisticercose Calcificada",1
"2003/03",1,"Presidente Médici","Cisticercose Calcificada",1
"2004/03",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",2
"2004/03",1,"Jaru","Cisticercose Calcificada",1
"2004/03",1,"Mirante da Serra","Cisticercose Calcificada",2
"2005/03",1,"Ji-Paraná","Cisticercose Calcificada",5
"2005/03",1,"Presidente Médici","Cisticercose Calcificada",4
"2006/03",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2007/03",1,"Machadinho d'Oeste","Cisticercose Calcificada",2
"2007/03",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",1
"2008/03",1,"Jaru","Cisticercose Calcificada",4
"2008/03",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",1
"2011/03",1,"Theobroma","Cisticercose Calcificada",1
"2012/03",1,"Colorado do Oeste","Cisticercose Calcificada",2
"2012/03",1,"Pimenta Bueno","Cisticercose Calcificada",2
"2012/03",1,"Presidente Médici","Cisticercose Calcificada",3
"2013/03",1,"Cacoal","Cisticercose Calcificada",2
"2013/03",1,"Colorado do Oeste","Cisticercose Calcificada",1
"2014/03",1,"Cacoal","Cisticercose Calcificada",1
"2015/03",1,"Porto Velho","Cisticercose Calcificada",6
"2016/03",1,"Chupinguaia","Cisticercose Calcificada",3
"2018/03",1,"Cacoal","Cisticercose Calcificada",3
"2004/04",1,"Mirante da Serra","Cisticercose Calcificada",2
"2005/04",1,"São Francisco do Guaporé","Cisticercose Calcificada",2
"2006/04",1,"Colorado do Oeste","Cisticercose Calcificada",2
"2006/04",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",2
"2006/04",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2007/04",1,"Chupinguaia","Cisticercose Calcificada",1
"2007/04",1,"Jaru","Cisticercose Calcificada",1
"2007/04",1,"Nova Brasilândia d'Oeste","Cisticercose Calcificada",1
"2007/04",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2008/04",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2008/04",1,"Ji-Paraná","Cisticercose Calcificada",1
"2008/04",1,"São Francisco do Guaporé","Cisticercose Calcificada",4
"2008/04",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2010/04",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",2
"2010/04",1,"São Francisco do Guaporé","Cisticercose Calcificada",2
"2011/04",1,"Nova União","Cisticercose Calcificada",2
"2012/04",1,"Jaru","Cisticercose Calcificada",1
"2012/04",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2012/04",1,"Presidente Médici","Cisticercose Calcificada",1
"2014/04",1,"Porto Velho","Cisticercose Calcificada",1
"2014/04",1,"São Francisco do Guaporé","Cisticercose Calcificada",1
"2018/04",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2019/04",1,"Jaru","Cisticercose Calcificada",1
"2003/05",1,"Alvorada d'Oeste","Cisticercose Calcificada",4
"2003/05",1,"Ji-Paraná","Cisticercose Calcificada",4
"2003/05",1,"Ouro Preto do Oeste","Cisticercose Calcificada",2
"2003/05",1,"Presidente Médici","Cisticercose Calcificada",1
"2003/05",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",2
"2004/05",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",3
"2004/05",1,"Cacoal","Cisticercose Calcificada",1
"2004/05",1,"Ouro Preto do Oeste","Cisticercose Calcificada",3
"2004/05",1,"Presidente Médici","Cisticercose Calcificada",1
"2006/05",1,"Ariquemes","Cisticercose Calcificada",1
"2006/05",1,"Pimenta Bueno","Cisticercose Calcificada",2
"2006/05",1,"Teixeirópolis","Cisticercose Calcificada",5
"2006/05",1,"Urupá","Cisticercose Calcificada",2
"2007/05",1,"Mirante da Serra","Cisticercose Calcificada",1
"2008/05",1,"Espigão d'Oeste","Cisticercose Calcificada",3
"2008/05",1,"Jaru","Cisticercose Calcificada",3
"2008/05",1,"Nova União","Cisticercose Calcificada",1
"2009/05",1,"Ariquemes","Cisticercose Calcificada",1
"2009/05",1,"Seringueiras","Cisticercose Calcificada",1
"2011/05",1,"Jaru","Cisticercose Calcificada",2
"2012/05",1,"Rolim de Moura","Cisticercose Calcificada",2
"2013/05",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2013/05",1,"Ouro Preto do Oeste","Cisticercose Calcificada",2
"2013/05",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2014/05",1,"Ouro Preto do Oeste","Cisticercose Calcificada",2
"2014/05",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2018/05",1,"Rolim de Moura","Cisticercose Calcificada",1
"2019/05",1,"Cacoal","Cisticercose Calcificada",1
"2003/06",1,"Seringueiras","Cisticercose Calcificada",1
"2004/06",1,"Jaru","Cisticercose Calcificada",1
"2005/06",1,"Pimenta Bueno","Cisticercose Calcificada",2
"2006/06",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2007/06",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",4
"2007/06",1,"Cacaulândia","Cisticercose Calcificada",1
"2008/06",1,"Seringueiras","Cisticercose Calcificada",1
"2009/06",1,"Ji-Paraná","Cisticercose Calcificada",2
"2009/06",1,"Ministro Andreazza","Cisticercose Calcificada",3
"2012/06",1,"Buritis","Cisticercose Calcificada",1
"2012/06",1,"Parecis","Cisticercose Calcificada",1
"2014/06",1,"Cacoal","Cisticercose Calcificada",4
"2017/06",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2003/07",1,"Governador Jorge Teixeira","Cisticercose Calcificada",2
"2003/07",1,"Novo Horizonte do Oeste","Cisticercose Calcificada",1
"2003/07",1,"São Francisco do Guaporé","Cisticercose Calcificada",1
"2004/07",1,"Alvorada d'Oeste","Cisticercose Calcificada",2
"2004/07",1,"Chupinguaia","Cisticercose Calcificada",4
"2005/07",1,"Ariquemes","Cisticercose Calcificada",1
"2005/07",1,"Chupinguaia","Cisticercose Calcificada",1
"2005/07",1,"Costa Marques","Cisticercose Calcificada",1
"2005/07",1,"Parecis","Cisticercose Calcificada",2
"2005/07",1,"São Felipe d'Oeste","Cisticercose Calcificada",1
"2005/07",1,"Vale do Anari","Cisticercose Calcificada",1
"2006/07",1,"Pimenta Bueno","Cisticercose Calcificada",2
"2007/07",1,"Cacaulândia","Cisticercose Calcificada",1
"2007/07",1,"Costa Marques","Cisticercose Calcificada",1
"2007/07",1,"Presidente Médici","Cisticercose Calcificada",1
"2008/07",1,"Ji-Paraná","Cisticercose Calcificada",1
"2009/07",1,"Cacoal","Cisticercose Calcificada",1
"2009/07",1,"Candeias do Jamari","Cisticercose Calcificada",1
"2009/07",1,"Castanheiras","Cisticercose Calcificada",1
"2009/07",1,"Governador Jorge Teixeira","Cisticercose Calcificada",4
"2009/07",1,"Nova Brasilândia d'Oeste","Cisticercose Calcificada",2
"2009/07",1,"Theobroma","Cisticercose Calcificada",1
"2013/07",1,"Corumbiara","Cisticercose Calcificada",1
"2013/07",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",1
"2014/07",1,"Colorado do Oeste","Cisticercose Calcificada",1
"2014/07",1,"Ji-Paraná","Cisticercose Calcificada",1
"2015/07",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2015/07",1,"Cacoal","Cisticercose Calcificada",1
"2015/07",1,"Cujubim","Cisticercose Calcificada",1
"2015/07",1,"Nova Mamoré","Cisticercose Calcificada",4
"2015/07",1,"Parecis","Cisticercose Calcificada",1
